% Model,transient_real_pressure.mph,
% Version,COMSOL 6.3.0.290,
% Date,"Mar 20 2025, 17:02",
% Table,探针�?1 - ,
% 时间 (s),"总声�?(Pa), 点探�?1","总声�?(Pa), 点探�?2"
0.044583333,-8.18E-07,7.99E-06
0.0446,-9.16E-07,7.77E-06
0.044616667,-1.01E-06,7.54E-06
0.044633333,-1.11E-06,7.30E-06
0.04465,-1.20E-06,7.05E-06
0.044666667,-1.29E-06,6.80E-06
0.044683333,-1.39E-06,6.54E-06
0.0447,-1.48E-06,6.27E-06
0.044716667,-1.56E-06,6.00E-06
0.044733333,-1.65E-06,5.72E-06
0.04475,-1.73E-06,5.44E-06
0.044766667,-1.82E-06,5.14E-06
0.044783333,-1.90E-06,4.85E-06
0.0448,-1.98E-06,4.54E-06
0.044816667,-2.05E-06,4.24E-06
0.044833333,-2.13E-06,3.93E-06
0.04485,-2.20E-06,3.61E-06
0.044866667,-2.27E-06,3.29E-06
0.044883333,-2.34E-06,2.97E-06
0.0449,-2.41E-06,2.64E-06
0.044916667,-2.47E-06,2.31E-06
0.044933333,-2.54E-06,1.98E-06
0.04495,-2.60E-06,1.64E-06
0.044966667,-2.65E-06,1.31E-06
0.044983333,-2.71E-06,9.68E-07
0.045,-2.76E-06,6.28E-07
0.045016667,-2.82E-06,2.87E-07
0.045033333,-2.86E-06,-5.48E-08
0.04505,-2.91E-06,-3.97E-07
0.045066667,-2.96E-06,-7.39E-07
0.045083333,-3.00E-06,-1.08E-06
0.0451,-3.04E-06,-1.42E-06
0.045116667,-3.07E-06,-1.76E-06
0.045133333,-3.11E-06,-2.10E-06
0.04515,-3.14E-06,-2.44E-06
0.045166667,-3.17E-06,-2.77E-06
0.045183333,-3.20E-06,-3.10E-06
0.0452,-3.23E-06,-3.43E-06
0.045216667,-3.25E-06,-3.76E-06
0.045233333,-3.27E-06,-4.08E-06
0.04525,-3.29E-06,-4.40E-06
0.045266667,-3.30E-06,-4.72E-06
0.045283333,-3.32E-06,-5.03E-06
0.0453,-3.33E-06,-5.34E-06
0.045316667,-3.34E-06,-5.64E-06
0.045333333,-3.35E-06,-5.93E-06
0.04535,-3.35E-06,-6.22E-06
0.045366667,-3.35E-06,-6.51E-06
0.045383333,-3.35E-06,-6.79E-06
0.0454,-3.35E-06,-7.06E-06
0.045416667,-3.35E-06,-7.33E-06
0.045433333,-3.34E-06,-7.59E-06
0.04545,-3.33E-06,-7.84E-06
0.045466667,-3.32E-06,-8.08E-06
0.045483333,-3.31E-06,-8.32E-06
0.0455,-3.30E-06,-8.55E-06
0.045516667,-3.28E-06,-8.77E-06
0.045533333,-3.26E-06,-8.98E-06
0.04555,-3.24E-06,-9.19E-06
0.045566667,-3.22E-06,-9.38E-06
0.045583333,-3.20E-06,-9.57E-06
0.0456,-3.17E-06,-9.74E-06
0.045616667,-3.15E-06,-9.91E-06
0.045633333,-3.12E-06,-1.01E-05
0.04565,-3.09E-06,-1.02E-05
0.045666667,-3.06E-06,-1.04E-05
0.045683333,-3.02E-06,-1.05E-05
0.0457,-2.99E-06,-1.06E-05
0.045716667,-2.95E-06,-1.07E-05
0.045733333,-2.92E-06,-1.08E-05
0.04575,-2.88E-06,-1.09E-05
0.045766667,-2.84E-06,-1.10E-05
0.045783333,-2.80E-06,-1.10E-05
0.0458,-2.76E-06,-1.11E-05
0.045816667,-2.71E-06,-1.11E-05
0.045833333,-2.67E-06,-1.12E-05
0.04585,-2.63E-06,-1.12E-05
0.045866667,-2.58E-06,-1.12E-05
0.045883333,-2.53E-06,-1.12E-05
0.0459,-2.49E-06,-1.12E-05
0.045916667,-2.44E-06,-1.12E-05
0.045933333,-2.39E-06,-1.11E-05
0.04595,-2.34E-06,-1.11E-05
0.045966667,-2.29E-06,-1.10E-05
0.045983333,-2.24E-06,-1.10E-05
0.046,-2.19E-06,-1.09E-05
0.046016667,-2.14E-06,-1.08E-05
0.046033333,-2.09E-06,-1.07E-05
0.04605,-2.04E-06,-1.06E-05
0.046066667,-1.99E-06,-1.05E-05
0.046083333,-1.94E-06,-1.04E-05
0.0461,-1.89E-06,-1.02E-05
0.046116667,-1.84E-06,-1.01E-05
0.046133333,-1.79E-06,-9.93E-06
0.04615,-1.74E-06,-9.77E-06
0.046166667,-1.69E-06,-9.59E-06
0.046183333,-1.64E-06,-9.40E-06
0.0462,-1.59E-06,-9.21E-06
0.046216667,-1.54E-06,-9.00E-06
0.046233333,-1.49E-06,-8.79E-06
0.04625,-1.44E-06,-8.57E-06
0.046266667,-1.39E-06,-8.34E-06
0.046283333,-1.34E-06,-8.10E-06
0.0463,-1.29E-06,-7.85E-06
0.046316667,-1.25E-06,-7.60E-06
0.046333333,-1.20E-06,-7.33E-06
0.04635,-1.16E-06,-7.06E-06
0.046366667,-1.11E-06,-6.79E-06
0.046383333,-1.07E-06,-6.50E-06
0.0464,-1.03E-06,-6.21E-06
0.046416667,-9.85E-07,-5.92E-06
0.046433333,-9.44E-07,-5.62E-06
0.04645,-9.04E-07,-5.31E-06
0.046466667,-8.66E-07,-5.00E-06
0.046483333,-8.28E-07,-4.68E-06
0.0465,-7.91E-07,-4.36E-06
0.046516667,-7.55E-07,-4.03E-06
0.046533333,-7.21E-07,-3.70E-06
0.04655,-6.87E-07,-3.36E-06
0.046566667,-6.55E-07,-3.02E-06
0.046583333,-6.24E-07,-2.68E-06
0.0466,-5.94E-07,-2.34E-06
0.046616667,-5.65E-07,-1.99E-06
0.046633333,-5.38E-07,-1.64E-06
0.04665,-5.11E-07,-1.29E-06
0.046666667,-4.86E-07,-9.38E-07
0.046683333,-4.62E-07,-5.85E-07
0.0467,-4.40E-07,-2.31E-07
0.046716667,-4.19E-07,1.24E-07
0.046733333,-3.99E-07,4.78E-07
0.04675,-3.80E-07,8.33E-07
0.046766667,-3.63E-07,1.19E-06
0.046783333,-3.47E-07,1.54E-06
0.0468,-3.32E-07,1.89E-06
0.046816667,-3.18E-07,2.24E-06
0.046833333,-3.06E-07,2.59E-06
0.04685,-2.95E-07,2.93E-06
0.046866667,-2.85E-07,3.28E-06
0.046883333,-2.77E-07,3.62E-06
0.0469,-2.70E-07,3.95E-06
0.046916667,-2.64E-07,4.29E-06
0.046933333,-2.59E-07,4.62E-06
0.04695,-2.55E-07,4.94E-06
0.046966667,-2.53E-07,5.26E-06
0.046983333,-2.51E-07,5.58E-06
0.047,-2.51E-07,5.89E-06
0.047016667,-2.52E-07,6.19E-06
0.047033333,-2.54E-07,6.49E-06
0.04705,-2.57E-07,6.78E-06
0.047066667,-2.61E-07,7.07E-06
0.047083333,-2.66E-07,7.35E-06
0.0471,-2.72E-07,7.62E-06
0.047116667,-2.79E-07,7.89E-06
0.047133333,-2.87E-07,8.15E-06
0.04715,-2.95E-07,8.40E-06
0.047166667,-3.05E-07,8.64E-06
0.047183333,-3.15E-07,8.87E-06
0.0472,-3.26E-07,9.10E-06
0.047216667,-3.37E-07,9.32E-06
0.047233333,-3.50E-07,9.53E-06
0.04725,-3.63E-07,9.72E-06
0.047266667,-3.76E-07,9.91E-06
0.047283333,-3.90E-07,1.01E-05
0.0473,-4.04E-07,1.03E-05
0.047316667,-4.19E-07,1.04E-05
0.047333333,-4.35E-07,1.06E-05
0.04735,-4.50E-07,1.07E-05
0.047366667,-4.66E-07,1.09E-05
0.047383333,-4.82E-07,1.10E-05
0.0474,-4.99E-07,1.11E-05
0.047416667,-5.15E-07,1.12E-05
0.047433333,-5.32E-07,1.13E-05
0.04745,-5.49E-07,1.14E-05
0.047466667,-5.65E-07,1.14E-05
0.047483333,-5.82E-07,1.15E-05
0.0475,-5.99E-07,1.15E-05
0.047516667,-6.15E-07,1.16E-05
0.047533333,-6.31E-07,1.16E-05
0.04755,-6.47E-07,1.16E-05
0.047566667,-6.63E-07,1.16E-05
0.047583333,-6.78E-07,1.16E-05
0.0476,-6.93E-07,1.16E-05
0.047616667,-7.08E-07,1.15E-05
0.047633333,-7.22E-07,1.15E-05
0.04765,-7.35E-07,1.14E-05
0.047666667,-7.48E-07,1.14E-05
0.047683333,-7.60E-07,1.13E-05
0.0477,-7.72E-07,1.12E-05
0.047716667,-7.83E-07,1.11E-05
0.047733333,-7.93E-07,1.10E-05
0.04775,-8.02E-07,1.09E-05
0.047766667,-8.10E-07,1.08E-05
0.047783333,-8.18E-07,1.06E-05
0.0478,-8.24E-07,1.05E-05
0.047816667,-8.30E-07,1.03E-05
0.047833333,-8.34E-07,1.01E-05
0.04785,-8.38E-07,9.97E-06
0.047866667,-8.40E-07,9.78E-06
0.047883333,-8.41E-07,9.59E-06
0.0479,-8.41E-07,9.38E-06
0.047916667,-8.40E-07,9.17E-06
0.047933333,-8.38E-07,8.94E-06
0.04795,-8.34E-07,8.71E-06
0.047966667,-8.29E-07,8.47E-06
0.047983333,-8.23E-07,8.22E-06
0.048,-8.15E-07,7.97E-06
0.048016667,-8.06E-07,7.71E-06
0.048033333,-7.96E-07,7.44E-06
0.04805,-7.84E-07,7.16E-06
0.048066667,-7.71E-07,6.87E-06
0.048083333,-7.56E-07,6.58E-06
0.0481,-7.40E-07,6.29E-06
0.048116667,-7.22E-07,5.98E-06
0.048133333,-7.03E-07,5.68E-06
0.04815,-6.82E-07,5.36E-06
0.048166667,-6.60E-07,5.04E-06
0.048183333,-6.36E-07,4.72E-06
0.0482,-6.11E-07,4.39E-06
0.048216667,-5.84E-07,4.06E-06
0.048233333,-5.55E-07,3.73E-06
0.04825,-5.25E-07,3.39E-06
0.048266667,-4.94E-07,3.05E-06
0.048283333,-4.60E-07,2.70E-06
0.0483,-4.26E-07,2.35E-06
0.048316667,-3.89E-07,2.00E-06
0.048333333,-3.52E-07,1.65E-06
0.04835,-3.13E-07,1.30E-06
0.048366667,-2.72E-07,9.49E-07
0.048383333,-2.30E-07,5.95E-07
0.0484,-1.86E-07,2.40E-07
0.048416667,-1.41E-07,-1.14E-07
0.048433333,-9.40E-08,-4.68E-07
0.04845,-4.60E-08,-8.21E-07
0.048466667,3.42E-09,-1.17E-06
0.048483333,5.42E-08,-1.52E-06
0.0485,1.06E-07,-1.87E-06
0.048516667,1.60E-07,-2.22E-06
0.048533333,2.14E-07,-2.56E-06
0.04855,2.70E-07,-2.91E-06
0.048566667,3.27E-07,-3.25E-06
0.048583333,3.86E-07,-3.58E-06
0.0486,4.45E-07,-3.91E-06
0.048616667,5.06E-07,-4.24E-06
0.048633333,5.67E-07,-4.56E-06
0.04865,6.30E-07,-4.88E-06
0.048666667,6.93E-07,-5.20E-06
0.048683333,7.58E-07,-5.51E-06
0.0487,8.23E-07,-5.81E-06
0.048716667,8.89E-07,-6.11E-06
0.048733333,9.56E-07,-6.40E-06
0.04875,1.02E-06,-6.68E-06
0.048766667,1.09E-06,-6.96E-06
0.048783333,1.16E-06,-7.23E-06
0.0488,1.23E-06,-7.50E-06
0.048816667,1.30E-06,-7.75E-06
0.048833333,1.37E-06,-8.00E-06
0.04885,1.44E-06,-8.24E-06
0.048866667,1.51E-06,-8.48E-06
0.048883333,1.58E-06,-8.70E-06
0.0489,1.65E-06,-8.92E-06
0.048916667,1.73E-06,-9.12E-06
0.048933333,1.80E-06,-9.32E-06
0.04895,1.87E-06,-9.51E-06
0.048966667,1.94E-06,-9.69E-06
0.048983333,2.01E-06,-9.86E-06
0.049,2.08E-06,-1.00E-05
0.049016667,2.16E-06,-1.02E-05
0.049033333,2.23E-06,-1.03E-05
0.04905,2.30E-06,-1.04E-05
0.049066667,2.37E-06,-1.06E-05
0.049083333,2.44E-06,-1.07E-05
0.0491,2.50E-06,-1.08E-05
0.049116667,2.57E-06,-1.09E-05
0.049133333,2.64E-06,-1.09E-05
0.04915,2.71E-06,-1.10E-05
0.049166667,2.77E-06,-1.11E-05
0.049183333,2.84E-06,-1.11E-05
0.0492,2.90E-06,-1.11E-05
0.049216667,2.96E-06,-1.12E-05
0.049233333,3.02E-06,-1.12E-05
0.04925,3.08E-06,-1.12E-05
0.049266667,3.14E-06,-1.12E-05
0.049283333,3.20E-06,-1.11E-05
0.0493,3.26E-06,-1.11E-05
0.049316667,3.31E-06,-1.11E-05
0.049333333,3.37E-06,-1.10E-05
0.04935,3.42E-06,-1.10E-05
0.049366667,3.47E-06,-1.09E-05
0.049383333,3.52E-06,-1.08E-05
0.0494,3.56E-06,-1.07E-05
0.049416667,3.61E-06,-1.06E-05
0.049433333,3.65E-06,-1.05E-05
0.04945,3.69E-06,-1.04E-05
0.049466667,3.73E-06,-1.02E-05
0.049483333,3.77E-06,-1.01E-05
0.0495,3.80E-06,-9.93E-06
0.049516667,3.84E-06,-9.77E-06
0.049533333,3.87E-06,-9.59E-06
0.04955,3.90E-06,-9.41E-06
0.049566667,3.92E-06,-9.22E-06
0.049583333,3.95E-06,-9.02E-06
0.0496,3.97E-06,-8.81E-06
0.049616667,3.99E-06,-8.59E-06
0.049633333,4.00E-06,-8.36E-06
0.04965,4.02E-06,-8.13E-06
0.049666667,4.03E-06,-7.89E-06
0.049683333,4.04E-06,-7.64E-06
0.0497,4.04E-06,-7.38E-06
0.049716667,4.05E-06,-7.12E-06
0.049733333,4.05E-06,-6.85E-06
0.04975,4.05E-06,-6.57E-06
0.049766667,4.04E-06,-6.29E-06
0.049783333,4.04E-06,-6.00E-06
0.0498,4.03E-06,-5.71E-06
0.049816667,4.02E-06,-5.41E-06
0.049833333,4.00E-06,-5.10E-06
0.04985,3.98E-06,-4.79E-06
0.049866667,3.96E-06,-4.48E-06
0.049883333,3.94E-06,-4.16E-06
0.0499,3.91E-06,-3.84E-06
0.049916667,3.88E-06,-3.52E-06
0.049933333,3.85E-06,-3.19E-06
0.04995,3.82E-06,-2.86E-06
0.049966667,3.78E-06,-2.52E-06
0.049983333,3.74E-06,-2.19E-06
0.05,3.70E-06,-1.85E-06
0.050016667,3.65E-06,-1.51E-06
0.050033333,3.61E-06,-1.17E-06
0.05005,3.56E-06,-8.33E-07
0.050066667,3.50E-06,-4.92E-07
0.050083333,3.45E-06,-1.51E-07
0.0501,3.39E-06,1.90E-07
0.050116667,3.33E-06,5.30E-07
0.050133333,3.26E-06,8.69E-07
0.05015,3.20E-06,1.21E-06
0.050166667,3.13E-06,1.54E-06
0.050183333,3.06E-06,1.88E-06
0.0502,2.98E-06,2.21E-06
0.050216667,2.91E-06,2.54E-06
0.050233333,2.83E-06,2.87E-06
0.05025,2.75E-06,3.19E-06
0.050266667,2.66E-06,3.51E-06
0.050283333,2.58E-06,3.83E-06
0.0503,2.49E-06,4.14E-06
0.050316667,2.40E-06,4.45E-06
0.050333333,2.31E-06,4.75E-06
0.05035,2.22E-06,5.05E-06
0.050366667,2.12E-06,5.34E-06
0.050383333,2.02E-06,5.63E-06
0.0504,1.92E-06,5.91E-06
0.050416667,1.82E-06,6.18E-06
0.050433333,1.72E-06,6.45E-06
0.05045,1.61E-06,6.71E-06
0.050466667,1.51E-06,6.97E-06
0.050483333,1.40E-06,7.22E-06
0.0505,1.29E-06,7.46E-06
0.050516667,1.18E-06,7.69E-06
0.050533333,1.07E-06,7.91E-06
0.05055,9.57E-07,8.13E-06
0.050566667,8.43E-07,8.34E-06
0.050583333,7.28E-07,8.54E-06
0.0506,6.12E-07,8.73E-06
0.050616667,4.95E-07,8.91E-06
0.050633333,3.78E-07,9.08E-06
0.05065,2.60E-07,9.24E-06
0.050666667,1.41E-07,9.40E-06
0.050683333,2.12E-08,9.54E-06
0.0507,-9.87E-08,9.67E-06
0.050716667,-2.19E-07,9.80E-06
0.050733333,-3.40E-07,9.91E-06
0.05075,-4.60E-07,1.00E-05
0.050766667,-5.81E-07,1.01E-05
0.050783333,-7.02E-07,1.02E-05
0.0508,-8.23E-07,1.03E-05
0.050816667,-9.44E-07,1.03E-05
0.050833333,-1.06E-06,1.04E-05
0.05085,-1.18E-06,1.04E-05
0.050866667,-1.30E-06,1.05E-05
0.050883333,-1.42E-06,1.05E-05
0.0509,-1.54E-06,1.05E-05
0.050916667,-1.66E-06,1.05E-05
0.050933333,-1.78E-06,1.05E-05
0.05095,-1.89E-06,1.05E-05
0.050966667,-2.01E-06,1.04E-05
0.050983333,-2.12E-06,1.04E-05
0.051,-2.24E-06,1.03E-05
0.051016667,-2.35E-06,1.03E-05
0.051033333,-2.46E-06,1.02E-05
0.05105,-2.57E-06,1.01E-05
0.051066667,-2.68E-06,1.00E-05
0.051083333,-2.78E-06,9.91E-06
0.0511,-2.89E-06,9.79E-06
0.051116667,-2.99E-06,9.67E-06
0.051133333,-3.09E-06,9.53E-06
0.05115,-3.19E-06,9.39E-06
0.051166667,-3.29E-06,9.24E-06
0.051183333,-3.39E-06,9.08E-06
0.0512,-3.48E-06,8.91E-06
0.051216667,-3.57E-06,8.72E-06
0.051233333,-3.66E-06,8.54E-06
0.05125,-3.75E-06,8.34E-06
0.051266667,-3.83E-06,8.13E-06
0.051283333,-3.92E-06,7.92E-06
0.0513,-4.00E-06,7.70E-06
0.051316667,-4.07E-06,7.47E-06
0.051333333,-4.15E-06,7.23E-06
0.05135,-4.22E-06,6.99E-06
0.051366667,-4.29E-06,6.73E-06
0.051383333,-4.36E-06,6.48E-06
0.0514,-4.42E-06,6.21E-06
0.051416667,-4.48E-06,5.94E-06
0.051433333,-4.54E-06,5.67E-06
0.05145,-4.60E-06,5.38E-06
0.051466667,-4.65E-06,5.10E-06
0.051483333,-4.70E-06,4.80E-06
0.0515,-4.75E-06,4.51E-06
0.051516667,-4.79E-06,4.20E-06
0.051533333,-4.83E-06,3.90E-06
0.05155,-4.87E-06,3.59E-06
0.051566667,-4.90E-06,3.28E-06
0.051583333,-4.93E-06,2.96E-06
0.0516,-4.96E-06,2.64E-06
0.051616667,-4.98E-06,2.32E-06
0.051633333,-5.00E-06,2.00E-06
0.05165,-5.02E-06,1.67E-06
0.051666667,-5.04E-06,1.34E-06
0.051683333,-5.05E-06,1.01E-06
0.0517,-5.05E-06,6.84E-07
0.051716667,-5.06E-06,3.54E-07
0.051733333,-5.06E-06,2.37E-08
0.05175,-5.06E-06,-3.07E-07
0.051766667,-5.05E-06,-6.36E-07
0.051783333,-5.04E-06,-9.66E-07
0.0518,-5.03E-06,-1.29E-06
0.051816667,-5.02E-06,-1.62E-06
0.051833333,-5.00E-06,-1.94E-06
0.05185,-4.98E-06,-2.27E-06
0.051866667,-4.95E-06,-2.59E-06
0.051883333,-4.92E-06,-2.91E-06
0.0519,-4.89E-06,-3.22E-06
0.051916667,-4.86E-06,-3.53E-06
0.051933333,-4.82E-06,-3.84E-06
0.05195,-4.78E-06,-4.14E-06
0.051966667,-4.74E-06,-4.44E-06
0.051983333,-4.69E-06,-4.74E-06
0.052,-4.64E-06,-5.03E-06
0.052016667,-4.59E-06,-5.31E-06
0.052033333,-4.53E-06,-5.59E-06
0.05205,-4.47E-06,-5.86E-06
0.052066667,-4.41E-06,-6.13E-06
0.052083333,-4.35E-06,-6.39E-06
0.0521,-4.28E-06,-6.65E-06
0.052116667,-4.21E-06,-6.89E-06
0.052133333,-4.14E-06,-7.13E-06
0.05215,-4.06E-06,-7.37E-06
0.052166667,-3.98E-06,-7.59E-06
0.052183333,-3.91E-06,-7.81E-06
0.0522,-3.82E-06,-8.02E-06
0.052216667,-3.74E-06,-8.22E-06
0.052233333,-3.65E-06,-8.42E-06
0.05225,-3.56E-06,-8.60E-06
0.052266667,-3.47E-06,-8.78E-06
0.052283333,-3.38E-06,-8.94E-06
0.0523,-3.28E-06,-9.10E-06
0.052316667,-3.19E-06,-9.25E-06
0.052333333,-3.09E-06,-9.39E-06
0.05235,-2.99E-06,-9.52E-06
0.052366667,-2.89E-06,-9.64E-06
0.052383333,-2.78E-06,-9.75E-06
0.0524,-2.68E-06,-9.85E-06
0.052416667,-2.57E-06,-9.94E-06
0.052433333,-2.46E-06,-1.00E-05
0.05245,-2.35E-06,-1.01E-05
0.052466667,-2.24E-06,-1.01E-05
0.052483333,-2.13E-06,-1.02E-05
0.0525,-2.02E-06,-1.02E-05
0.052516667,-1.90E-06,-1.03E-05
0.052533333,-1.79E-06,-1.03E-05
0.05255,-1.67E-06,-1.03E-05
0.052566667,-1.56E-06,-1.03E-05
0.052583333,-1.44E-06,-1.03E-05
0.0526,-1.33E-06,-1.02E-05
0.052616667,-1.21E-06,-1.02E-05
0.052633333,-1.09E-06,-1.02E-05
0.05265,-9.73E-07,-1.01E-05
0.052666667,-8.55E-07,-1.00E-05
0.052683333,-7.37E-07,-9.96E-06
0.0527,-6.19E-07,-9.88E-06
0.052716667,-5.01E-07,-9.78E-06
0.052733333,-3.83E-07,-9.67E-06
0.05275,-2.65E-07,-9.56E-06
0.052766667,-1.48E-07,-9.43E-06
0.052783333,-3.13E-08,-9.29E-06
0.0528,8.49E-08,-9.15E-06
0.052816667,2.00E-07,-8.99E-06
0.052833333,3.15E-07,-8.83E-06
0.05285,4.29E-07,-8.65E-06
0.052866667,5.43E-07,-8.47E-06
0.052883333,6.55E-07,-8.28E-06
0.0529,7.66E-07,-8.08E-06
0.052916667,8.77E-07,-7.87E-06
0.052933333,9.86E-07,-7.66E-06
0.05295,1.09E-06,-7.43E-06
0.052966667,1.20E-06,-7.20E-06
0.052983333,1.31E-06,-6.96E-06
0.053,1.41E-06,-6.72E-06
0.053016667,1.51E-06,-6.46E-06
0.053033333,1.61E-06,-6.20E-06
0.05305,1.71E-06,-5.93E-06
0.053066667,1.81E-06,-5.66E-06
0.053083333,1.90E-06,-5.38E-06
0.0531,2.00E-06,-5.10E-06
0.053116667,2.09E-06,-4.81E-06
0.053133333,2.18E-06,-4.51E-06
0.05315,2.27E-06,-4.21E-06
0.053166667,2.35E-06,-3.91E-06
0.053183333,2.44E-06,-3.60E-06
0.0532,2.52E-06,-3.29E-06
0.053216667,2.60E-06,-2.97E-06
0.053233333,2.67E-06,-2.65E-06
0.05325,2.75E-06,-2.33E-06
0.053266667,2.82E-06,-2.01E-06
0.053283333,2.89E-06,-1.68E-06
0.0533,2.96E-06,-1.35E-06
0.053316667,3.02E-06,-1.02E-06
0.053333333,3.09E-06,-6.89E-07
0.05335,3.15E-06,-3.57E-07
0.053366667,3.20E-06,-2.34E-08
0.053383333,3.26E-06,3.10E-07
0.0534,3.31E-06,6.43E-07
0.053416667,3.36E-06,9.76E-07
0.053433333,3.41E-06,1.31E-06
0.05345,3.45E-06,1.64E-06
0.053466667,3.49E-06,1.97E-06
0.053483333,3.53E-06,2.30E-06
0.0535,3.57E-06,2.62E-06
0.053516667,3.60E-06,2.95E-06
0.053533333,3.63E-06,3.27E-06
0.05355,3.66E-06,3.59E-06
0.053566667,3.69E-06,3.90E-06
0.053583333,3.71E-06,4.21E-06
0.0536,3.73E-06,4.52E-06
0.053616667,3.75E-06,4.82E-06
0.053633333,3.76E-06,5.12E-06
0.05365,3.78E-06,5.41E-06
0.053666667,3.79E-06,5.70E-06
0.053683333,3.79E-06,5.98E-06
0.0537,3.80E-06,6.26E-06
0.053716667,3.80E-06,6.53E-06
0.053733333,3.80E-06,6.79E-06
0.05375,3.80E-06,7.05E-06
0.053766667,3.79E-06,7.30E-06
0.053783333,3.78E-06,7.55E-06
0.0538,3.77E-06,7.78E-06
0.053816667,3.76E-06,8.01E-06
0.053833333,3.74E-06,8.23E-06
0.05385,3.72E-06,8.44E-06
0.053866667,3.70E-06,8.65E-06
0.053883333,3.68E-06,8.84E-06
0.0539,3.65E-06,9.03E-06
0.053916667,3.63E-06,9.21E-06
0.053933333,3.60E-06,9.38E-06
0.05395,3.57E-06,9.54E-06
0.053966667,3.53E-06,9.69E-06
0.053983333,3.50E-06,9.83E-06
0.054,3.46E-06,9.96E-06
0.054016667,3.42E-06,1.01E-05
0.054033333,3.38E-06,1.02E-05
0.05405,3.33E-06,1.03E-05
0.054066667,3.29E-06,1.04E-05
0.054083333,3.24E-06,1.05E-05
0.0541,3.19E-06,1.05E-05
0.054116667,3.14E-06,1.06E-05
0.054133333,3.09E-06,1.06E-05
0.05415,3.04E-06,1.07E-05
0.054166667,2.98E-06,1.07E-05
0.054183333,2.92E-06,1.07E-05
0.0542,2.87E-06,1.07E-05
0.054216667,2.81E-06,1.07E-05
0.054233333,2.75E-06,1.07E-05
0.05425,2.69E-06,1.07E-05
0.054266667,2.62E-06,1.07E-05
0.054283333,2.56E-06,1.06E-05
0.0543,2.50E-06,1.06E-05
0.054316667,2.43E-06,1.05E-05
0.054333333,2.36E-06,1.04E-05
0.05435,2.30E-06,1.03E-05
0.054366667,2.23E-06,1.02E-05
0.054383333,2.16E-06,1.01E-05
0.0544,2.09E-06,9.99E-06
0.054416667,2.02E-06,9.86E-06
0.054433333,1.95E-06,9.72E-06
0.05445,1.88E-06,9.57E-06
0.054466667,1.81E-06,9.41E-06
0.054483333,1.74E-06,9.24E-06
0.0545,1.67E-06,9.06E-06
0.054516667,1.60E-06,8.87E-06
0.054533333,1.53E-06,8.68E-06
0.05455,1.46E-06,8.47E-06
0.054566667,1.39E-06,8.26E-06
0.054583333,1.31E-06,8.04E-06
0.0546,1.24E-06,7.81E-06
0.054616667,1.17E-06,7.57E-06
0.054633333,1.10E-06,7.32E-06
0.05465,1.03E-06,7.07E-06
0.054666667,9.63E-07,6.81E-06
0.054683333,8.93E-07,6.54E-06
0.0547,8.25E-07,6.26E-06
0.054716667,7.56E-07,5.98E-06
0.054733333,6.89E-07,5.69E-06
0.05475,6.22E-07,5.40E-06
0.054766667,5.56E-07,5.10E-06
0.054783333,4.90E-07,4.80E-06
0.0548,4.25E-07,4.49E-06
0.054816667,3.61E-07,4.17E-06
0.054833333,2.98E-07,3.85E-06
0.05485,2.36E-07,3.53E-06
0.054866667,1.75E-07,3.20E-06
0.054883333,1.15E-07,2.87E-06
0.0549,5.57E-08,2.54E-06
0.054916667,-2.39E-09,2.20E-06
0.054933333,-5.94E-08,1.86E-06
0.05495,-1.15E-07,1.52E-06
0.054966667,-1.70E-07,1.18E-06
0.054983333,-2.23E-07,8.35E-07
0.055,-2.76E-07,4.89E-07
0.055016667,-3.27E-07,1.43E-07
0.055033333,-3.76E-07,-2.04E-07
0.05505,-4.25E-07,-5.51E-07
0.055066667,-4.72E-07,-8.98E-07
0.055083333,-5.18E-07,-1.24E-06
0.0551,-5.62E-07,-1.59E-06
0.055116667,-6.05E-07,-1.94E-06
0.055133333,-6.47E-07,-2.28E-06
0.05515,-6.87E-07,-2.62E-06
0.055166667,-7.26E-07,-2.96E-06
0.055183333,-7.64E-07,-3.29E-06
0.0552,-8.00E-07,-3.63E-06
0.055216667,-8.35E-07,-3.96E-06
0.055233333,-8.68E-07,-4.28E-06
0.05525,-9.00E-07,-4.61E-06
0.055266667,-9.30E-07,-4.93E-06
0.055283333,-9.59E-07,-5.24E-06
0.0553,-9.86E-07,-5.55E-06
0.055316667,-1.01E-06,-5.85E-06
0.055333333,-1.04E-06,-6.15E-06
0.05535,-1.06E-06,-6.44E-06
0.055366667,-1.08E-06,-6.73E-06
0.055383333,-1.10E-06,-7.01E-06
0.0554,-1.12E-06,-7.29E-06
0.055416667,-1.14E-06,-7.55E-06
0.055433333,-1.16E-06,-7.81E-06
0.05545,-1.17E-06,-8.07E-06
0.055466667,-1.18E-06,-8.31E-06
0.055483333,-1.20E-06,-8.55E-06
0.0555,-1.21E-06,-8.78E-06
0.055516667,-1.22E-06,-9.00E-06
0.055533333,-1.23E-06,-9.21E-06
0.05555,-1.23E-06,-9.41E-06
0.055566667,-1.24E-06,-9.61E-06
0.055583333,-1.25E-06,-9.79E-06
0.0556,-1.25E-06,-9.97E-06
0.055616667,-1.25E-06,-1.01E-05
0.055633333,-1.25E-06,-1.03E-05
0.05565,-1.25E-06,-1.04E-05
0.055666667,-1.25E-06,-1.06E-05
0.055683333,-1.25E-06,-1.07E-05
0.0557,-1.25E-06,-1.08E-05
